945563451	2003-12-20	20030000412519
945578386	2000-11-22	20000000335255
945581328	2015-07-09	20150000285498
945585781	2000-02-24	20000000033236
945597313	2002-11-05	20020000345406
945599367	2024-02-13	20240000246516
945636173	2002-08-05	20020000253511
945639288	2010-05-03	20100000130213
945660473	2004-10-18	20040000379025
945675586	2016-05-12	20160000164727
945675942	2022-07-08	20220000442328
945911484	2020-09-16	20200000851665
945913150	2020-10-13	20200000938106
945927836	2013-09-18	20130000467595
945939656	2000-02-14	20000000028295
945958405	2021-11-16	20210000719770
945984392	2007-11-06	20070000448982
945986069	2013-08-20	20130000360970
945987596	2005-08-30	20050000284676
945989173	2006-08-31	20060000370751
946006661	2011-05-23	20110000139510
946020729	2003-10-30	20030000356743
946082899	2018-04-17	20180000181553
946158070	2002-07-02	20020000176558
946163333	2000-10-06	20000000288542
946163333	2003-05-26	20030000116007
946163899	2000-07-13	20000000159321
946171700	2007-05-03	20070000108743
946256331	2018-04-16	20180000177490
946270687	2005-01-20	20050000015961
946296171	2012-10-27	20120000516199
946301337	2003-11-04	20030000360362
946307378	2015-06-04	20150000185651
946307378	2023-09-26	20230000711335
946314595	2018-08-23	20180000599235
946317799	2007-10-01	20070000409542
946325422	2007-08-20	20070000301166
946326860	2007-06-16	20070000163970
946328359	2023-09-04	20230000677998
946386898	2013-07-09	20130000280456
946397091	2013-07-23	20130000309995
946405450	2004-01-28	20040000030409
946406066	2006-07-25	20060000297277
946406066	2008-01-02	20080000000592
946440043	2017-11-17	20170000639355
946469386	2003-10-30	20030000356679
946487619	2000-03-11	20000000041923
946487996	2014-07-09	20140000282058
946495530	2007-09-13	20070000379885
946518735	2000-09-07	20000000250850
946520071	2002-07-06	20020000186253
946521310	2011-06-11	20110000169151
946522104	1999-12-09	19990000024048
946530492	2004-06-26	20040000195631
946530859	2002-08-31	20020000297246
946538566	2003-11-10	20030000365266
946538566	2011-12-01	20110000557578
946540269	2004-01-14	20040000013596
946540447	2024-06-14	20240000545461
946687138	2012-11-29	20120000555253
946687693	2011-12-24	20110000619768
946710725	2008-02-06	20080000038053
946726176	2002-12-30	20020000385600
946770663	2023-05-31	20230000300878
946775533	2019-01-25	20190000033559
946780162	2009-04-06	20090000090547
946854778	2001-05-22	20010000103604
946863017	2008-05-24	20080000152405
946933368	1999-11-02	19990000000283
946934062	2009-10-08	20090000439888
946951412	2004-06-07	20040000159953
946954160	2003-09-04	20030000299085
946962538	2004-11-10	20040000395543
946974358	2015-07-28	20150000332053
946980870	2018-07-19	20180000489640
947022148	2003-02-17	20030000028871
947044567	2017-08-15	20170000518626
947157930	2022-01-03	20220000002389
947162381	2004-07-01	20040000207548
947176889	2001-05-07	20010000091208
947205307	2024-01-04	20240000191288
947207172	2000-12-22	20000000354940
947212346	2005-02-14	20050000033180
947252631	2022-03-18	20220000107775
947258206	2000-10-16	20000000303186
947263013	2012-11-26	20120000551153
947313533	2018-03-15	20180000140272
947329529	2017-05-08	20170000169700
947320939	2020-03-28	20200000427063
947321099	2008-05-26	20080000155187
947339117	2024-07-09	20240000680228
947343041	2016-01-19	20160000016827
947370723	2009-05-09	20090000125239
947377914	2010-09-18	20100000470502
947382187	2022-07-09	20220000443750
947392697	2006-09-16	20060000419150
953009617	2007-05-12	20070000119237
953022990	2005-03-22	20050000059243
953031140	2009-09-12	20090000388571
953061481	2005-03-10	20050000051405
953068494	2005-12-17	20050000405447
953096137	2007-09-13	20070000379986
953098180	2003-10-29	20030000354845
953102552	2012-12-01	20120000557545
953106728	2024-06-28	20240000616208
953108038	2003-08-16	20030000278310
953116316	2021-05-27	20210000238214
953117487	2000-08-08	20000000211871
953121956	2024-06-27	20240000608221
953133865	2008-04-10	20080000096755
953134926	2025-05-27	20250000329894
953136503	2020-07-15	20200000682449
953137208	2001-08-28	20010000272458
953141698	2004-01-21	20040000021455
953149672	2000-01-06	20000000003465
953155729	2019-06-29	20190000419679
953156067	2015-06-02	20150000178982
953184176	2000-08-15	20000000223138
953185881	2021-01-20	20210000027821
